Suma de LIFETIME,PAYMENT_METHOD,SENDBACK,Suma de TURNOVER,Suma de TYPE,USER_ID,VIDEO_AD,AOV,Conversion Texto,Impacto Video vs Texto,Tasa de Conversion,Conversion Video,Total Transacciones,Total Turnover,GENDER,Año,Trimestre,Mes,Día,Suma de CREDIT_SCORE,CONVERTED,AGE_GROUP,Suma de AGE
11,BNPL,false,491,1,maurice_stonewithe,false,"€491,00",,,,,1,€491,male,2023,Qtr 4,diciembre,3,3,false,Adulto,57
11,BNPL,false,50,1,maurice_stonewithe,false,"€50,00",,,,,1,€50,male,2023,Qtr 4,diciembre,16,3,false,Adulto,57
11,BNPL,false,400,1,maurice_stonewithe,false,"€400,00",,,,,1,€400,male,2023,Qtr 4,diciembre,23,3,false,Adulto,57
11,BNPL,false,304,1,maurice_stonewithe,true,"€304,00",,,,,1,€304,male,2023,Qtr 4,octubre,25,3,false,Adulto,57
11,BNPL,false,37,1,maurice_stonewithe,true,"€37,00",,,"100,00%","100,00%",1,€37,male,2023,Qtr 4,octubre,31,3,true,Adulto,57
11,BNPL,false,48,1,maurice_stonewithe,true,"€48,00",,,,,1,€48,male,2023,Qtr 4,noviembre,17,3,false,Adulto,57
11,BNPL,false,385,1,maurice_stonewithe,true,"€385,00",,,,,1,€385,male,2023,Qtr 4,diciembre,11,3,false,Adulto,57
11,BNPL,false,34,1,maurice_stonewithe,true,"€34,00",,,"100,00%","100,00%",1,€34,male,2023,Qtr 4,diciembre,28,3,true,Adulto,57
8,BNPL,false,47,1,mr.smith,false,"€47,00",,,,,1,€47,male,2023,Qtr 4,octubre,11,4,false,Adulto Joven,37
8,BNPL,false,44,1,mr.smith,false,"€44,00",,,,,1,€44,male,2023,Qtr 4,octubre,14,4,false,Adulto Joven,37
8,BNPL,false,39,1,mr.smith,false,"€39,00",,,,,1,€39,male,2023,Qtr 4,octubre,16,4,false,Adulto Joven,37
8,BNPL,false,164,1,mr.smith,false,"€164,00",,,,,1,€164,male,2023,Qtr 4,noviembre,9,4,false,Adulto Joven,37
8,BNPL,false,50,1,mr.smith,false,"€50,00",,,,,1,€50,male,2023,Qtr 4,diciembre,4,4,false,Adulto Joven,37
8,BNPL,false,31,1,mr.smith,false,"€31,00",,,,,1,€31,male,2023,Qtr 4,diciembre,30,4,false,Adulto Joven,37
8,BNPL,false,47,1,mr.smith,true,"€47,00",,,"100,00%","100,00%",1,€47,male,2023,Qtr 4,noviembre,3,4,true,Adulto Joven,37
8,BNPL,false,316,1,mr.smith,true,"€316,00",,,,,1,€316,male,2023,Qtr 4,diciembre,25,4,false,Adulto Joven,37
10,BNPL,false,34,3,natalie_hershlag,false,"€34,00",,,,,1,€34,female,2023,Qtr 4,octubre,2,4,false,Adulto,42
10,BNPL,false,35,3,natalie_hershlag,false,"€35,00",,,,,1,€35,female,2023,Qtr 4,octubre,15,4,false,Adulto,42
10,BNPL,false,41,3,natalie_hershlag,false,"€41,00",,,,,1,€41,female,2023,Qtr 4,octubre,25,4,false,Adulto,42
10,BNPL,false,85,3,natalie_hershlag,false,"€85,00",,,,,1,€85,female,2023,Qtr 4,noviembre,16,4,false,Adulto,42
10,BNPL,false,32,3,natalie_hershlag,false,"€32,00",,,,,1,€32,female,2023,Qtr 4,noviembre,24,4,false,Adulto,42
10,BNPL,false,428,3,natalie_hershlag,false,"€428,00",,,,,1,€428,female,2023,Qtr 4,diciembre,14,4,false,Adulto,42
10,BNPL,false,444,3,natalie_hershlag,true,"€444,00",,,,,1,€444,female,2023,Qtr 4,octubre,5,4,false,Adulto,42
10,BNPL,false,352,3,natalie_hershlag,true,"€352,00",,,,,1,€352,female,2023,Qtr 4,octubre,30,4,false,Adulto,42
10,BNPL,false,38,3,natalie_hershlag,true,"€38,00",,,,,1,€38,female,2023,Qtr 4,noviembre,8,4,false,Adulto,42
12,BNPL,false,48,1,peter_horowitz,false,"€48,00",,,,,1,€48,male,2023,Qtr 4,octubre,16,2,false,Adulto Joven,34
9,BNPL,false,363,1,pretzelfrog,true,"€363,00",,,,,1,€363,male,2023,Qtr 4,noviembre,11,5,false,Adulto,57
8,BNPL,false,46,3,rip_torn,true,"€46,00",,,,,1,€46,male,2023,Qtr 4,diciembre,5,5,false,Joven,25
8,BNPL,false,436,3,rip_torn,true,"€436,00",,,,,1,€436,male,2023,Qtr 4,diciembre,23,5,false,Joven,25
10,BNPL,false,466,1,robert_burns,false,"€466,00",,,,,1,€466,male,2023,Qtr 4,diciembre,21,2,false,Adulto Joven,40
12,BNPL,false,293,3,ron_swanson76,false,"€293,00",,,,,1,€293,male,2023,Qtr 4,octubre,6,5,false,Adulto,56
12,BNPL,false,296,3,ron_swanson76,false,"€296,00",,,,,1,€296,male,2023,Qtr 4,octubre,8,5,false,Adulto,56
12,BNPL,false,651,3,ron_swanson76,false,"€651,00",,,,,1,€651,male,2023,Qtr 4,octubre,12,5,false,Adulto,56
12,BNPL,false,704,3,ron_swanson76,false,"€704,00",,,,,1,€704,male,2023,Qtr 4,noviembre,24,5,false,Adulto,56
12,BNPL,false,294,3,ron_swanson76,false,"€294,00",,,,,1,€294,male,2023,Qtr 4,diciembre,11,5,false,Adulto,56
12,BNPL,false,633,3,ron_swanson76,false,"€633,00",,,,,1,€633,male,2023,Qtr 4,diciembre,23,5,false,Adulto,56
12,BNPL,false,286,3,ron_swanson76,true,"€286,00",,,,,1,€286,male,2023,Qtr 4,octubre,3,5,false,Adulto,56
12,BNPL,false,288,3,ron_swanson76,true,"€288,00",,,,,1,€288,male,2023,Qtr 4,octubre,11,5,false,Adulto,56
12,BNPL,false,293,3,ron_swanson76,true,"€293,00",,,,,1,€293,male,2023,Qtr 4,octubre,13,5,false,Adulto,56
12,BNPL,false,642,3,ron_swanson76,true,"€642,00",,,,,1,€642,male,2023,Qtr 4,noviembre,12,5,false,Adulto,56
12,BNPL,false,299,3,ron_swanson76,true,"€299,00",,,,,1,€299,male,2023,Qtr 4,noviembre,18,5,false,Adulto,56
12,BNPL,false,651,3,ron_swanson76,true,"€651,00",,,,,1,€651,male,2023,Qtr 4,noviembre,28,5,false,Adulto,56
12,BNPL,false,598,3,ron_swanson76,true,"€598,00",,,,,1,€598,male,2023,Qtr 4,diciembre,13,5,false,Adulto,56
12,BNPL,false,282,3,ron_swanson76,true,"€282,00",,,,,1,€282,male,2023,Qtr 4,diciembre,16,5,false,Adulto,56
12,BNPL,false,625,1,shaniarainbow,false,"€625,00",,,,,1,€625,female,2023,Qtr 4,noviembre,3,5,false,Joven,22
12,BNPL,false,35,1,terraforming_mars,false,"€35,00",,,,,1,€35,male,2023,Qtr 4,octubre,6,5,false,Adulto,54
,BNPL,false,,,terraforming_mars,false,,,,,"100,00%",,,male,2023,Qtr 4,octubre,27,,true,Adulto,
,BNPL,false,,,terraforming_mars,false,,,,,"100,00%",,,male,2023,Qtr 4,noviembre,17,,true,Adulto,
12,BNPL,false,37,1,terraforming_mars,false,"€37,00","100,00%","-100,00%","100,00%",,1,€37,male,2023,Qtr 4,diciembre,12,5,true,Adulto,54
,BNPL,false,,,terraforming_mars,false,,,,,"100,00%",,,male,2023,Qtr 4,diciembre,20,,true,Adulto,
12,BNPL,false,40,1,terraforming_mars,true,"€40,00",,,,,1,€40,male,2023,Qtr 4,octubre,5,5,false,Adulto,54
12,BNPL,false,33,1,terraforming_mars,true,"€33,00",,,,,1,€33,male,2023,Qtr 4,octubre,16,5,false,Adulto,54
12,BNPL,false,493,1,terraforming_mars,true,"€493,00",,,"100,00%","100,00%",1,€493,male,2023,Qtr 4,octubre,27,5,true,Adulto,54
12,BNPL,false,47,1,terraforming_mars,true,"€47,00",,,,,1,€47,male,2023,Qtr 4,noviembre,13,5,false,Adulto,54
12,BNPL,false,36,1,terraforming_mars,true,"€36,00",,,"100,00%","100,00%",1,€36,male,2023,Qtr 4,noviembre,17,5,true,Adulto,54
12,BNPL,false,47,1,terraforming_mars,true,"€47,00",,,,,1,€47,male,2023,Qtr 4,noviembre,21,5,false,Adulto,54
,BNPL,false,,,terraforming_mars,true,,"100,00%","-100,00%",,,,,male,2023,Qtr 4,diciembre,12,,true,Adulto,
12,BNPL,false,47,1,terraforming_mars,true,"€47,00",,,,,1,€47,male,2023,Qtr 4,diciembre,19,5,false,Adulto,54
12,BNPL,false,39,1,terraforming_mars,true,"€39,00",,,"100,00%","100,00%",1,€39,male,2023,Qtr 4,diciembre,20,5,true,Adulto,54
12,BNPL,false,46,1,terraforming_mars,true,"€46,00",,,,,1,€46,male,2023,Qtr 4,diciembre,27,5,false,Adulto,54
11,BNPL,false,331,1,TH_fouche,true,"€331,00",,,,,1,€331,male,2023,Qtr 4,diciembre,30,4,false,Adulto,57
12,BNPL,false,50,1,thomas_miller,true,"€50,00",,,,,1,€50,male,2023,Qtr 4,octubre,12,2,false,Adulto Joven,39
,BNPL,false,,,tombishop,false,,,,,"100,00%",,,female,2023,Qtr 4,octubre,4,,true,Joven,
0,BNPL,false,42,1,tombishop,false,"€42,00",,,,,1,€42,female,2023,Qtr 4,octubre,6,1,false,Joven,25
0,BNPL,false,644,1,tombishop,false,"€644,00","100,00%","-100,00%","100,00%",,1,€644,female,2023,Qtr 4,noviembre,1,1,true,Joven,25
0,BNPL,false,43,1,tombishop,false,"€43,00",,,,,1,€43,female,2023,Qtr 4,noviembre,11,1,false,Joven,25
0,BNPL,false,617,1,tombishop,false,"€617,00",,,,,1,€617,female,2023,Qtr 4,diciembre,13,1,false,Joven,25
0,BNPL,false,38,1,tombishop,false,"€38,00",,,,,1,€38,female,2023,Qtr 4,diciembre,25,1,false,Joven,25
0,BNPL,false,502,1,tombishop,true,"€502,00",,,"100,00%","100,00%",1,€502,female,2023,Qtr 4,octubre,4,1,true,Joven,25
0,BNPL,false,38,1,tombishop,true,"€38,00",,,,,1,€38,female,2023,Qtr 4,octubre,10,1,false,Joven,25
0,BNPL,false,44,1,tombishop,true,"€44,00",,,,,1,€44,female,2023,Qtr 4,octubre,13,1,false,Joven,25
0,BNPL,false,433,1,tombishop,true,"€433,00",,,,,1,€433,female,2023,Qtr 4,octubre,25,1,false,Joven,25
0,BNPL,false,645,1,tombishop,true,"€645,00",,,,,1,€645,female,2023,Qtr 4,octubre,30,1,false,Joven,25
,BNPL,false,,,tombishop,true,,"100,00%","-100,00%",,,,,female,2023,Qtr 4,noviembre,1,,true,Joven,
7,BNPL,false,38,1,trucy,false,"€38,00",,,,,1,€38,female,2023,Qtr 4,noviembre,7,4,false,Adulto Joven,27
12,BNPL,true,176,1,babe_ruth,true,"€176,00",,,"100,00%","100,00%",1,€176,male,2023,Qtr 4,diciembre,24,2,true,Adulto,48
10,BNPL,true,171,1,frederic_larousee,false,"€171,00",,,,,1,€171,male,2023,Qtr 4,octubre,18,4,false,Adulto Joven,38
10,BNPL,true,39,1,frederic_larousee,true,"€39,00",,,,,1,€39,male,2023,Qtr 4,noviembre,7,4,false,Adulto Joven,38
11,BNPL,true,39,3,horst_lüning,false,"€39,00",,,,,1,€39,male,2023,Qtr 4,octubre,22,5,false,Adulto,50
11,BNPL,true,36,3,horst_lüning,false,"€36,00",,,,,1,€36,male,2023,Qtr 4,noviembre,21,5,false,Adulto,50
11,BNPL,true,46,3,horst_lüning,true,"€46,00",,,,,1,€46,male,2023,Qtr 4,noviembre,28,5,false,Adulto,50
11,BNPL,true,36,3,horst_lüning,true,"€36,00",,,,,1,€36,male,2023,Qtr 4,diciembre,12,5,false,Adulto,50
9,BNPL,true,520,1,jennifer_linn,false,"€520,00",,,,,1,€520,female,2023,Qtr 4,noviembre,13,4,false,Adulto Joven,28
9,BNPL,true,37,1,jennifer_linn,false,"€37,00",,,,,1,€37,female,2023,Qtr 4,noviembre,17,4,false,Adulto Joven,28
9,BNPL,true,367,1,jennifer_linn,true,"€367,00",,,,,1,€367,female,2023,Qtr 4,diciembre,11,4,false,Adulto Joven,28
8,BNPL,true,389,1,mr.smith,false,"€389,00",,,,,1,€389,male,2023,Qtr 4,noviembre,30,4,false,Adulto Joven,37
8,BNPL,true,36,1,mr.smith,true,"€36,00",,,,,1,€36,male,2023,Qtr 4,noviembre,15,4,false,Adulto Joven,37
10,BNPL,true,357,3,natalie_hershlag,false,"€357,00",,,,,1,€357,female,2023,Qtr 4,octubre,17,4,false,Adulto,42
10,BNPL,true,399,1,porsche_driver,false,"€399,00",,,,,1,€399,male,2023,Qtr 4,diciembre,23,4,false,Adulto,51
12,credit card,false,33,1,berry_gordy_florida,true,"€33,00",,,,,1,€33,male,2023,Qtr 4,octubre,16,4,false,Adulto Joven,34
12,credit card,false,38,1,chrstian_hauff,false,"€38,00","100,00%","-100,00%","100,00%",,1,€38,male,2023,Qtr 4,octubre,8,5,true,Senior,93
12,credit card,false,49,1,chrstian_hauff,false,"€49,00",,,,,1,€49,male,2023,Qtr 4,octubre,12,5,false,Senior,93
,credit card,false,,,chrstian_hauff,false,,,,,"100,00%",,,male,2023,Qtr 4,octubre,25,,true,Senior,
,credit card,false,,,chrstian_hauff,false,,,,,"100,00%",,,male,2023,Qtr 4,noviembre,2,,true,Senior,
,credit card,false,,,chrstian_hauff,false,,,,,"100,00%",,,male,2023,Qtr 4,noviembre,27,,true,Senior,
,credit card,false,,,chrstian_hauff,false,,,,,"100,00%",,,male,2023,Qtr 4,diciembre,11,,true,Senior,
12,credit card,false,43,1,chrstian_hauff,false,"€43,00",,,,,1,€43,male,2023,Qtr 4,diciembre,28,5,false,Senior,93
12,credit card,false,43,1,chrstian_hauff,true,"€43,00",,,,,1,€43,male,2023,Qtr 4,octubre,2,5,false,Senior,93
,credit card,false,,,chrstian_hauff,true,,"100,00%","-100,00%",,,,,male,2023,Qtr 4,octubre,8,,true,Senior,
12,credit card,false,104,1,chrstian_hauff,true,"€104,00",,,"100,00%","100,00%",1,€104,male,2023,Qtr 4,octubre,25,5,true,Senior,93
12,credit card,false,35,1,chrstian_hauff,true,"€35,00",,,"100,00%","100,00%",1,€35,male,2023,Qtr 4,noviembre,2,5,true,Senior,93
12,credit card,false,40,1,chrstian_hauff,true,"€40,00",,,"100,00%","100,00%",1,€40,male,2023,Qtr 4,noviembre,27,5,true,Senior,93
12,credit card,false,45,1,chrstian_hauff,true,"€45,00",,,"100,00%","100,00%",1,€45,male,2023,Qtr 4,diciembre,11,5,true,Senior,93
4,credit card,false,46,1,dustybatter,false,"€46,00",,,,,1,€46,male,2023,Qtr 4,noviembre,19,4,false,Adulto Joven,28
4,credit card,false,41,1,dustybatter,false,"€41,00",,,,,1,€41,male,2023,Qtr 4,diciembre,6,4,false,Adulto Joven,28
4,credit card,false,40,1,dustybatter,false,"€40,00",,,,,1,€40,male,2023,Qtr 4,diciembre,12,4,false,Adulto Joven,28
4,credit card,false,35,1,dustybatter,false,"€35,00",,,,,1,€35,male,2023,Qtr 4,diciembre,25,4,false,Adulto Joven,28
4,credit card,false,42,1,dustybatter,true,"€42,00",,,,,1,€42,male,2023,Qtr 4,octubre,4,4,false,Adulto Joven,28
4,credit card,false,198,1,dustybatter,true,"€198,00",,,,,1,€198,male,2023,Qtr 4,octubre,7,4,false,Adulto Joven,28
4,credit card,false,38,1,dustybatter,true,"€38,00",,,,,1,€38,male,2023,Qtr 4,noviembre,9,4,false,Adulto Joven,28
9,credit card,false,49,1,eatonline,false,"€49,00",,,,,1,€49,male,2023,Qtr 4,octubre,10,5,false,Adulto Joven,36
0,credit card,false,637,1,gaga_hadid,true,"€637,00",,,,,1,€637,female,2023,Qtr 4,noviembre,16,3,false,Joven,21
11,credit card,false,175,3,herbert_james_haddock,true,"€175,00",,,"100,00%","100,00%",1,€175,male,2023,Qtr 4,diciembre,14,4,true,Adulto,43
2,credit card,false,31,3,jessica_jones,true,"€31,00",,,,,1,€31,female,2023,Qtr 4,octubre,4,4,false,Adulto Joven,27
2,credit card,false,36,1,juan_restevez,false,"€36,00",,,,,1,€36,male,2023,Qtr 4,noviembre,30,5,false,Joven,22
2,credit card,false,310,1,juan_restevez,true,"€310,00",,,,,1,€310,male,2023,Qtr 4,octubre,28,5,false,Joven,22
12,credit card,false,32,1,lacrossefan,false,"€32,00",,,,,1,€32,male,2023,Qtr 4,octubre,20,5,false,Adulto,59
10,credit card,false,46,1,mathiasstanger,false,"€46,00",,,,,1,€46,male,2023,Qtr 4,noviembre,14,2,false,Joven,24
10,credit card,false,34,1,mathiasstanger,false,"€34,00",,,,,1,€34,male,2023,Qtr 4,diciembre,15,2,false,Joven,24
10,credit card,false,44,1,mathiasstanger,true,"€44,00",,,,,1,€44,male,2023,Qtr 4,octubre,17,2,false,Joven,24
10,credit card,false,46,1,mathiasstanger,true,"€46,00",,,,,1,€46,male,2023,Qtr 4,noviembre,4,2,false,Joven,24
10,credit card,false,48,1,mathiasstanger,true,"€48,00",,,,,1,€48,male,2023,Qtr 4,diciembre,3,2,false,Joven,24
10,credit card,false,34,1,mathiasstanger,true,"€34,00",,,,,1,€34,male,2023,Qtr 4,diciembre,17,2,false,Joven,24
10,credit card,false,36,1,mathiasstanger,true,"€36,00",,,,,1,€36,male,2023,Qtr 4,diciembre,25,2,false,Joven,24
12,credit card,false,353,1,megan_f,false,"€353,00",,,,,1,€353,female,2023,Qtr 4,diciembre,24,3,false,Adulto Joven,32
8,credit card,false,34,3,michael_caine,false,"€34,00",,,,,1,€34,male,2023,Qtr 4,octubre,11,4,false,Adulto,53
8,credit card,false,451,3,michael_caine,false,"€451,00",,,,,1,€451,male,2023,Qtr 4,octubre,12,4,false,Adulto,53
8,credit card,false,315,3,michael_caine,false,"€315,00",,,,,1,€315,male,2023,Qtr 4,octubre,24,4,false,Adulto,53
8,credit card,false,44,3,michael_caine,false,"€44,00",,,,,1,€44,male,2023,Qtr 4,noviembre,12,4,false,Adulto,53
8,credit card,false,32,3,michael_caine,false,"€32,00",,,,,1,€32,male,2023,Qtr 4,noviembre,18,4,false,Adulto,53
8,credit card,false,34,3,michael_caine,false,"€34,00",,,,,1,€34,male,2023,Qtr 4,diciembre,14,4,false,Adulto,53
8,credit card,false,45,3,michael_caine,true,"€45,00",,,,,1,€45,male,2023,Qtr 4,noviembre,19,4,false,Adulto,53
8,credit card,false,50,3,michael_caine,true,"€50,00",,,,,1,€50,male,2023,Qtr 4,noviembre,27,4,false,Adulto,53
8,credit card,false,48,3,michael_caine,true,"€48,00",,,"100,00%","100,00%",1,€48,male,2023,Qtr 4,diciembre,4,4,true,Adulto,53
8,credit card,false,190,3,michael_caine,true,"€190,00",,,"100,00%","100,00%",1,€190,male,2023,Qtr 4,diciembre,13,4,true,Adulto,53
12,credit card,false,466,1,mitchryder,true,"€466,00",,,"100,00%","100,00%",1,€466,male,2023,Qtr 4,noviembre,5,4,true,Adulto Joven,40
8,credit card,false,394,1,pandit_bhanji,false,"€394,00",,,,,1,€394,male,2023,Qtr 4,diciembre,25,3,false,Adulto,53
10,credit card,false,32,1,robert_burns,false,"€32,00",,,,,1,€32,male,2023,Qtr 4,diciembre,26,2,false,Adulto Joven,40
10,credit card,false,33,3,rose_leslie,false,"€33,00",,,,,1,€33,female,2023,Qtr 4,octubre,19,4,false,Adulto,56
10,credit card,false,45,3,rose_leslie,false,"€45,00",,,,,1,€45,female,2023,Qtr 4,octubre,28,4,false,Adulto,56
10,credit card,false,40,3,rose_leslie,false,"€40,00",,,,,1,€40,female,2023,Qtr 4,diciembre,10,4,false,Adulto,56
10,credit card,false,621,3,rose_leslie,true,"€621,00",,,"100,00%","100,00%",1,€621,female,2023,Qtr 4,octubre,14,4,true,Adulto,56
10,credit card,false,41,3,rose_leslie,true,"€41,00",,,,,1,€41,female,2023,Qtr 4,noviembre,8,4,false,Adulto,56
10,credit card,false,43,3,rose_leslie,true,"€43,00",,,,,1,€43,female,2023,Qtr 4,noviembre,16,4,false,Adulto,56
10,credit card,false,49,3,rose_leslie,true,"€49,00",,,,,1,€49,female,2023,Qtr 4,diciembre,14,4,false,Adulto,56
10,credit card,false,39,3,rose_leslie,true,"€39,00",,,,,1,€39,female,2023,Qtr 4,diciembre,25,4,false,Adulto,56
12,credit card,false,161,1,samanthamars,true,"€161,00",,,"100,00%","100,00%",1,€161,female,2023,Qtr 4,noviembre,3,4,true,Adulto,49
12,credit card,false,43,1,ultimate2000,false,"€43,00","100,00%","-100,00%","100,00%",,1,€43,male,2023,Qtr 4,diciembre,15,5,true,Adulto Joven,38
7,credit card,false,365,1,volkswagen1,false,"€365,00",,,,,1,€365,male,2023,Qtr 4,octubre,29,4,false,Adulto Joven,34
7,credit card,false,36,1,volkswagen1,false,"€36,00",,,,,1,€36,male,2023,Qtr 4,diciembre,4,4,false,Adulto Joven,34
7,credit card,false,35,1,volkswagen1,false,"€35,00",,,,,1,€35,male,2023,Qtr 4,diciembre,18,4,false,Adulto Joven,34
7,credit card,false,47,1,volkswagen1,true,"€47,00",,,"100,00%","100,00%",1,€47,male,2023,Qtr 4,octubre,8,4,true,Adulto Joven,34
7,credit card,false,325,1,volkswagen1,true,"€325,00",,,,,1,€325,male,2023,Qtr 4,octubre,11,4,false,Adulto Joven,34
7,credit card,false,369,1,volkswagen1,true,"€369,00",,,"100,00%","100,00%",1,€369,male,2023,Qtr 4,octubre,13,4,true,Adulto Joven,34
7,credit card,false,35,1,volkswagen1,true,"€35,00",,,,,1,€35,male,2023,Qtr 4,noviembre,12,4,false,Adulto Joven,34
7,credit card,false,32,1,volkswagen1,true,"€32,00",,,,,1,€32,male,2023,Qtr 4,noviembre,13,4,false,Adulto Joven,34
7,credit card,false,31,1,volkswagen1,true,"€31,00",,,"100,00%","100,00%",1,€31,male,2023,Qtr 4,noviembre,22,4,true,Adulto Joven,34
7,credit card,false,41,1,volkswagen1,true,"€41,00",,,,,1,€41,male,2023,Qtr 4,diciembre,14,4,false,Adulto Joven,34
11,credit card,false,423,1,xiao_peng_peng,false,"€423,00","100,00%","-100,00%","100,00%",,1,€423,female,2023,Qtr 4,octubre,5,5,true,Adulto Joven,29
11,credit card,false,392,1,xiao_peng_peng,false,"€392,00",,,,,1,€392,female,2023,Qtr 4,octubre,19,5,false,Adulto Joven,29
11,credit card,false,41,1,xiao_peng_peng,false,"€41,00",,,,,1,€41,female,2023,Qtr 4,octubre,30,5,false,Adulto Joven,29
11,credit card,false,42,1,xiao_peng_peng,false,"€42,00",,,,,1,€42,female,2023,Qtr 4,noviembre,9,5,false,Adulto Joven,29
11,credit card,false,35,1,xiao_peng_peng,false,"€35,00",,,,,1,€35,female,2023,Qtr 4,noviembre,12,5,false,Adulto Joven,29
11,credit card,false,52,1,xiao_peng_peng,false,"€52,00","100,00%","-100,00%","100,00%",,1,€52,female,2023,Qtr 4,noviembre,18,5,true,Adulto Joven,29
11,credit card,false,457,1,xiao_peng_peng,false,"€457,00","100,00%","-100,00%","100,00%",,1,€457,female,2023,Qtr 4,diciembre,1,5,true,Adulto Joven,29
,credit card,false,,,xiao_peng_peng,false,,,,,"100,00%",,,female,2023,Qtr 4,diciembre,8,,true,Adulto Joven,
11,credit card,false,41,1,xiao_peng_peng,false,"€41,00",,,,,1,€41,female,2023,Qtr 4,diciembre,13,5,false,Adulto Joven,29
,credit card,false,,,xiao_peng_peng,true,,"100,00%","-100,00%",,,,,female,2023,Qtr 4,octubre,5,,true,Adulto Joven,
11,credit card,false,39,1,xiao_peng_peng,true,"€39,00",,,,,1,€39,female,2023,Qtr 4,octubre,29,5,false,Adulto Joven,29
,credit card,false,,,xiao_peng_peng,true,,"100,00%","-100,00%",,,,,female,2023,Qtr 4,noviembre,18,,true,Adulto Joven,
,credit card,false,,,xiao_peng_peng,true,,"100,00%","-100,00%",,,,,female,2023,Qtr 4,diciembre,1,,true,Adulto Joven,
11,credit card,false,41,1,xiao_peng_peng,true,"€41,00",,,,,1,€41,female,2023,Qtr 4,diciembre,2,5,false,Adulto Joven,29
11,credit card,false,48,1,xiao_peng_peng,true,"€48,00",,,"100,00%","100,00%",1,€48,female,2023,Qtr 4,diciembre,8,5,true,Adulto Joven,29
12,credit card,true,322,1,chrstian_hauff,true,"€322,00",,,,,1,€322,male,2023,Qtr 4,octubre,18,5,false,Senior,93
10,credit card,true,451,3,rose_leslie,true,"€451,00",,,,,1,€451,female,2023,Qtr 4,diciembre,30,4,false,Adulto,56
6,paypal,false,43,1,alexander_altmann,false,"€43,00",,,,,1,€43,male,2023,Qtr 4,octubre,24,3,false,Adulto Joven,35
6,paypal,false,45,1,alexander_altmann,false,"€45,00",,,,,1,€45,male,2023,Qtr 4,noviembre,14,3,false,Adulto Joven,35
5,paypal,false,36,1,amanda_missinger,false,"€36,00",,,,,1,€36,female,2023,Qtr 4,diciembre,13,5,false,Joven,24
5,paypal,false,78,1,amanda_missinger,false,"€78,00",,,,,1,€78,female,2023,Qtr 4,diciembre,30,5,false,Joven,24
5,paypal,false,625,1,amanda_missinger,true,"€625,00",,,,,1,€625,female,2023,Qtr 4,octubre,3,5,false,Joven,24
5,paypal,false,431,1,amanda_missinger,true,"€431,00",,,,,1,€431,female,2023,Qtr 4,octubre,19,5,false,Joven,24
5,paypal,false,379,1,amanda_missinger,true,"€379,00",,,,,1,€379,female,2023,Qtr 4,octubre,25,5,false,Joven,24
5,paypal,false,36,1,amanda_missinger,true,"€36,00",,,,,1,€36,female,2023,Qtr 4,noviembre,17,5,false,Joven,24
5,paypal,false,46,1,amanda_missinger,true,"€46,00",,,,,1,€46,female,2023,Qtr 4,diciembre,2,5,false,Joven,24
5,paypal,false,387,1,amanda_missinger,true,"€387,00",,,,,1,€387,female,2023,Qtr 4,diciembre,14,5,false,Joven,24
5,paypal,false,33,1,amanda_missinger,true,"€33,00",,,,,1,€33,female,2023,Qtr 4,diciembre,19,5,false,Joven,24
,paypal,false,,,catesby_harington,false,,,,,"100,00%",,,male,2023,Qtr 4,octubre,9,,true,Adulto Joven,
0,paypal,false,34,1,catesby_harington,false,"€34,00","100,00%","-100,00%","100,00%",,1,€34,male,2023,Qtr 4,octubre,15,4,true,Adulto Joven,30
0,paypal,false,451,1,catesby_harington,false,"€451,00",,,,,1,€451,male,2023,Qtr 4,noviembre,23,4,false,Adulto Joven,30
0,paypal,false,31,1,catesby_harington,false,"€31,00",,,,,1,€31,male,2023,Qtr 4,diciembre,17,4,false,Adulto Joven,30
0,paypal,false,37,1,catesby_harington,true,"€37,00",,,"100,00%","100,00%",1,€37,male,2023,Qtr 4,octubre,9,4,true,Adulto Joven,30
0,paypal,false,478,1,catesby_harington,true,"€478,00",,,,,1,€478,male,2023,Qtr 4,octubre,13,4,false,Adulto Joven,30
,paypal,false,,,catesby_harington,true,,"100,00%","-100,00%",,,,,male,2023,Qtr 4,octubre,15,,true,Adulto Joven,
0,paypal,false,407,1,catesby_harington,true,"€407,00",,,,,1,€407,male,2023,Qtr 4,octubre,23,4,false,Adulto Joven,30
0,paypal,false,36,1,catesby_harington,true,"€36,00",,,,,1,€36,male,2023,Qtr 4,diciembre,18,4,false,Adulto Joven,30
10,paypal,false,35,1,david1970,false,"€35,00",,,,,1,€35,male,2023,Qtr 4,noviembre,28,5,false,Adulto,50
10,paypal,false,45,1,david1970,false,"€45,00",,,,,1,€45,male,2023,Qtr 4,diciembre,2,5,false,Adulto,50
10,paypal,false,35,1,david1970,false,"€35,00",,,,,1,€35,male,2023,Qtr 4,diciembre,3,5,false,Adulto,50
10,paypal,false,32,1,david1970,false,"€32,00",,,,,1,€32,male,2023,Qtr 4,diciembre,17,5,false,Adulto,50
10,paypal,false,44,1,david1970,true,"€44,00",,,,,1,€44,male,2023,Qtr 4,octubre,10,5,false,Adulto,50
10,paypal,false,48,1,david1970,true,"€48,00",,,,,1,€48,male,2023,Qtr 4,noviembre,5,5,false,Adulto,50
